ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1a69c,CUS_0x930c,March,Gerry Shiha,6360,683-00-6454,Writer,10355.675,,7,8,16,5_,"Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan, and Personal Loan",40,24,9.18,12.0,Bad,1794.66,31.82695062968312,19 Years and 7 Months,Yes,25.702808542413877,58.31510147332211,Low_spent_Small_value_payments,296.1793816509307,Poor
0x9db8,CUS_0x637b,March,Levinel,-500,824-30-2794,_______,15115.04,1274.5866666666668,7,7,24,2,"Auto Loan, and Personal Loan",53,14,13.14,,Standard,2154.52,34.98560937147708,18 Years and 3 Months,Yes,20.63883931215932,55.913775966271686,Low_spent_Small_value_payments,340.90605138823565,Poor
0x24fa4,CUS_0xb1bf,March,Nguyen Phuongn,36,607-43-5085,Musician,65347.31999999999,5244.61,8,7,16,0,,19,18,21.8,4.0,Standard,930.85,32.628900968995296,17 Years and 3 Months,Yes,0.0,125.5397090576798,High_spent_Medium_value_payments,648.9212909423203,Standard
0x1e8f0,CUS_0x2c51,March,Swetha Gopinathh,18,880-55-1300,Entrepreneur,81094.96,6594.913333333334,8,3,18,0,,21,16,4.03,3.0,Standard,2.13,40.195525821252495,27 Years and 1 Months,No,0.0,137.2911513746595,High_spent_Large_value_payments,762.2001819586739,Standard
0x25e54,CUS_0x11c7,July,raden Reddallh,53,646-19-1493,Architect,36817.94,3198.161666666667,5,4,5,3,"Home Equity Loan, Auto Loan, and Mortgage Loan",7,6,3.98,5.0,_,1019.46,30.161650338568823,17 Years and 1 Months,No,86.80991788500882,122.38835075918315,!@9#%8,360.6178980224748,Good
0xd53a,CUS_0x2a8f,May,,26,381-55-9671,_______,7424.24,599.6866666666666,10,5,33,5,"Debt Consolidation Loan, Auto Loan, Not Specified, Mortgage Loan, and Personal Loan",39,16,24.41,6.0,Bad,4717.15,38.721417145590245,9 Years and 0 Months,Yes,23.352617336983904,,!@9#%8,275.10941451557613,Standard
0x3e6f,CUS_0xaa39,June,Georgina Prodhanw,30,955-57-1867,Doctor,22530.69,1755.5575,5,6,5,0,,21,14,12.56,7.0,_,845.93,36.499451423921535,20 Years and 9 Months,Yes,0.0,151.15519981201794,Low_spent_Large_value_payments,294.40055018798205,Standard
0x393d,CUS_0x9e02,August,ewichu,20,278-38-1974,Musician,42435.63,3657.3025,8,6,25,8,"Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Payday Loan, Personal Loan, Auto Loan, and Not Specified",13,25,23.38,10.0,Bad,4656.19,34.60975389344654,1 Years and 5 Months,NM,281.501149373941,53.63841628239185,High_spent_Medium_value_payments,280.59068434366714,Standard
0x1b1c5,CUS_0x6d3c,April,Nadiar,20,331-88-3157,Accountant,29167.68,1962.431749830456,8,9,21,3,"Auto Loan, Credit-Builder Loan, and Payday Loan",43,22,16.6,6.0,Bad,2091.98,28.88695493417459,12 Years and 0 Months,Yes,225.82771728172503,65.96871657659531,High_spent_Medium_value_payments,348.27581631122405,Poor
0x17802,CUS_0x40f8,January,Michaelk,21,#F%$D@*&8,Developer,20090.02,1570.168333333333,8,10,19,4,"Mortgage Loan, Student Loan, Debt Consolidation Loan, and Personal Loan",60,19,6.73,8.0,Bad,2329.28,29.128336871895662,6 Years and 2 Months,Yes,40.703206956509966,111.68512406884494,Low_spent_Medium_value_payments,284.62850230797835,Poor
0x22f20,CUS_0xb615,July,,24,744-77-7523,Teacher,21206.48,1631.206666666667,7,5,8,0,,21,15,9.3,2.0,Good,231.87,39.28490860879554,,No,0.0,61.79826570729155,High_spent_Medium_value_payments,351.32240095937516,Good
0x14425,CUS_0x8f59,August,Jessicad,36,705-77-2792,Mechanic,24577.48,2055.123333333333,5,5,18,6,"Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, and Debt Consolidation Loan",23,12,11.91,10.0,_,844.54,28.35981596438953,14 Years and 9 Months,Yes,95.53848736976772,232.07197440796642,!@9#%8,167.9018715555992,Poor
0x23532,CUS_0x5fe9,January,Jessicar,32,016-67-2258,Accountant,122503.12_,9982.593333333332,3,7,7,0,,29,20,7.32,2.0,Good,333.32,26.539408177454405,17 Years and 1 Months,No,0.0,773.898184719651,!@9#%8,494.3611486136823,Poor
0xc6f0,CUS_0x73d5,July,Jamesc,20,282-90-3051,Journalist,66022.26,5382.855,1,523,12,3,"Payday Loan, Mortgage Loan, and Mortgage Loan",5,11,10.47,7.0,Good,984.03,26.52056737256904,25 Years and 7 Months,NM,94.49613780258164,308.2032956647018,Low_spent_Large_value_payments,405.58606653271653,Good
0xad64,CUS_0x4721,July,Polansekd,37,194-70-6848,Journalist,38392.96,3031.413333333333,8,10,3672,2,"Personal Loan, and Student Loan",41,20,7.88,10.0,Bad,1305.12,35.346250280409706,15 Years and 11 Months,Yes,46.9182793933641,87.06042414136154,High_spent_Medium_value_payments,419.1626297986077,Standard
0xd058,CUS_0x8090,March,Jeffrey Kerrn,34,560-15-3729,Musician,22311.08,1561.256666666667,4,3,7,4,"Payday Loan, Payday Loan, Not Specified, and Credit-Builder Loan",24,16,1.34,0.0,Standard,318.78,33.51478990113495,24 Years and 0 Months,No,58.98276403850478,122.25765098535248,Low_spent_Small_value_payments,264.8852516428094,Standard
0x17749,CUS_0x6f22,August,William Jamesl,24,166-86-5483,Lawyer,117201.38999999998,9712.7825,5,1,5,1,Personal Loan,13,3,8.33,3.0,Good,1453.22,24.291381161707505,28 Years and 5 Months,No,57.73638046955176,709.0731848634384,Low_spent_Medium_value_payments,484.4686846670098,Good
0x19fe8,CUS_0x9e0,March,Eileen Houlihanb,18_,759-32-1111,_______,73530.48,6301.54,7,4,6,6,"Auto Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Home Equity Loan",18,12,11.62,2221.0,Standard,2420.44,31.144178250729013,10 Years and 5 Months,Yes,231.9740548407257,364.0803918811058,Low_spent_Large_value_payments,304.0995532781684,Standard
0xee05,CUS_0x3d57,April,Langew,26,833-70-3589,Writer,45834.57,,7,7,19,2,"Student Loan, and Mortgage Loan",9,16,15.07,8.0,Standard,2482.46,24.170462471677546,15 Years and 6 Months,Yes,54.293093063069655,86.50790630953861,High_spent_Medium_value_payments,490.85375062739183,Poor
0x2a90,CUS_0x43c6,July,erl,25,411-18-3032,Journalist,24195.37,,7,7,19,-100,Credit-Builder Loan,7,18,19.96,9.0,Standard,1163.09,28.405991476593424,29 Years and 10 Months,Yes,18.06952041224247,55.143514998566296,High_spent_Medium_value_payments,371.4150479225245,Standard
0x6188,CUS_0x8c8a,March,Vlastelicaw,48_,134-88-7054,Accountant,98509.71,8197.1425,5,6,6,1,Credit-Builder Loan,14,9,7.38,3.0,_,83.94,35.67905226851534,15 Years and 9 Months,No,55.70340734930403,1075.950387882605,Low_spent_Small_value_payments,,Standard
0xbe36,CUS_0x43f8,May,Miedemaa,33,847-59-9614,Doctor,14917.845,1522.15375,1,7,6,2,"Not Specified, and Payday Loan",13,3,0.68,9.0,_,609.71,31.84880105167293,17 Years and 7 Months,No,17.707816121981438,160.82505076341357,Low_spent_Small_value_payments,263.68250811460496,Standard
0x219a5,CUS_0x89b4,April,Sarahu,26,581-11-9310,_______,11465.92_,,7,5,11,-100,,24,8,7.35,7.0,Standard,1422.93,24.467136770806345,14 Years and 8 Months,Yes,0.0,84.06715397686786,Low_spent_Small_value_payments,280.3821793564655,Poor
0x1f6e1,CUS_0x1018,August,Felsenthalq,15,731-19-8119,Accountant,61194.81,5014.5675,7,7,23,8,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Not Specified, Student Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",19,22,28.63,8.0,Bad,2773.09,27.268457710529688,14 Years and 3 Months,Yes,225.3686913764476,166.53062988488216,High_spent_Medium_value_payments,359.55742873867035,Poor
0x23cd8,CUS_0xa46e,March,Jessica Wohli,20,105-63-6085,Accountant,131557.44_,11144.12,4,6,6,1,Auto Loan,23,20,11.7,5.0,Standard,1031.15,37.23929750221488,31 Years and 5 Months,Yes,100.56510421267444,653.624312804877,High_spent_Small_value_payments,620.2225829824483,Standard
0x20948,CUS_0xbc4c,March,Kellyb,38,#F%$D@*&8,Architect,15503.65,,3,5,12,0,,6,10,15.43,0.0,Standard,466.65,39.22992638551389,19 Years and 4 Months,Yes,0.0,114.34859026064292,Low_spent_Medium_value_payments,323.8484930726904,Standard
0x2276b,CUS_0x7ad4,February,Alperj,23,205-29-4255,Entrepreneur,130523.64,10640.97,6,5,11,1,Auto Loan,5,9,12.36,8.0,Standard,481.33,38.13859931796189,,Yes,96.23993812427383,128.85149521031022,High_spent_Large_value_payments,1079.005566665416,Standard
0x1c32d,CUS_0xadee,August,Lisa Juccaw,53,748-31-3173,Lawyer,60180.09,5218.0075,7,7,17,3,"Payday Loan, Not Specified, and Home Equity Loan",28,15,8.34,1.0,Standard,1293.89,37.73195487698349,27 Years and 8 Months,No,108.6311311015468,382.8747816892399,Low_spent_Small_value_payments,320.2948372092133,Standard
0x231b0,CUS_0x37bc,March,Gerlachz,54,138-54-7329,Lawyer,119014.2,10116.85,4,2,12,2,"Mortgage Loan, and Student Loan",6,2,8.22,3.0,Good,189.33,22.705864186387977,,No,178.42085582991544,1079.1425246787646,Low_spent_Small_value_payments,44.12161949131996,Good
0x15480,CUS_0x70ac,July,Jonasx,19,285-03-4644,Writer,50814.28,4517.5233333333335,3,7,2,0,,13,10,7.06,3.0,Good,612.46,35.522962016648655,21 Years and 7 Months,NM,0.0,120.635796535052,Low_spent_Large_value_payments,601.1165367982812,Good
0x63e0,CUS_0x429a,March,Axk,29,719-71-0189,Mechanic,68667.56,5929.296666666666,7,6,21,3_,"Home Equity Loan, Student Loan, and Student Loan",26,9,15.03,7.0,Standard,1384.94,32.406045257864534,9 Years and 3 Months,Yes,146.82745256942155,127.26874233962177,High_spent_Large_value_payments,558.8334717576233,Poor
0x1682c,CUS_0xc1fa,March,Stephen Manganw,45,007-69-4984,Teacher,18384078.0,8933.373333333333,6,6,15,4,"Not Specified, Payday Loan, Not Specified, and Home Equity Loan",14,14,3.12,,Standard,474.74,37.37924172799529,18 Years and 6 Months,Yes,272.1046102306528,501.8579345364969,High_spent_Small_value_payments,379.3747885661838,Standard
0x12de7,CUS_0x334d,February,Bullm,23,609-56-6241,Entrepreneur,99237.75,8288.8125,4,7,10,3,"Auto Loan, Mortgage Loan, and Payday Loan",9,11,0.52,3.0,Good,1317.42,32.941742215272534,,NM,214.6071320352775,258.5708985281418,High_spent_Small_value_payments,615.7032194365808,Standard
0x1cce0,CUS_0x205c,July,Sveaf,33,658-64-9433,Lawyer,28836.83,2269.0691666666667,7,4,16,0,,19,13,12.71,8.0,Standard,667.56,36.80742742845194,17 Years and 4 Months,Yes,0.0,74.39071246342999,Low_spent_Large_value_payments,422.51620420323667,Good
0x990d,CUS_0xbed8,August,Malonef,21,510-24-8765,Scientist,74449.44,6251.12,7,8,28,6,"Student Loan, Auto Loan, Personal Loan, Mortgage Loan, Student Loan, and Home Equity Loan",39,17,25.97,13.0,Bad,2646.0,23.850933224658355,6 Years and 3 Months,Yes,319.66952039913406,687.4917603519854,Low_spent_Small_value_payments,,Standard
0x1b527,CUS_0x1b0b,June,Rick Rothackerv,7266,001-67-3534,Manager,9709.325,670.1104166666668,10,8,19,5,"Mortgage Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Personal Loan",46,28,9.88,11.0,_,3195.59,27.621651942789264,8 Years and 3 Months,Yes,69694.0,55.310875151365885,Low_spent_Large_value_payments,255.9327726546716,Poor
0x13fc8,CUS_0x68be,July,Nishant Kumarx,15,699-83-1909,Media_Manager,26938.02,2277.835,3,5,8,4,"Personal Loan, Payday Loan, Not Specified, and Personal Loan",19,10,11.43,4.0,Standard,579.96,35.837134329940675,,Yes,79.04761037712251,67.23878020194377,Low_spent_Large_value_payments,351.49710942093367,Standard
0x4c4c,CUS_0xbbfc,March,Jason Langei,41,856-48-3446,Musician,33978.57,2685.5475,5,5,6,3,"Mortgage Loan, Personal Loan, and Not Specified",30,15,15.98,,Standard,1082.25,36.45237701415265,15 Years and 10 Months,Yes,60.06864329328245,162.3505550231014,Low_spent_Small_value_payments,336.1355516836162,Standard
0x1a8ea,CUS_0x2e53,May,,29,598-59-0908,Accountant,70883.44,,4,4,10,3,"Personal Loan, Personal Loan, and Payday Loan",9,12,10.23,2.0,_,604.77,31.18812013162084,30 Years and 0 Months,No,97.13399701172608,,Low_spent_Large_value_payments,328.35174366855125,Good
0x22ace,CUS_0x52f7,May,Lesley Wroughtonw,23,813-17-7302,Lawyer,36446.72,3193.226666666667,8,4,16,3,"Not Specified, Debt Consolidation Loan, and Debt Consolidation Loan",25,17,19.8,1.0,_,1367.36,27.25577403600125,,Yes,53.268634190698656,43.346351929993276,High_spent_Large_value_payments,462.7076805459748,Standard
0x49c5,CUS_0x5ecf,April,,17,045-82-9696,Lawyer,31736.14,,7,9,32,5,"Debt Consolidation Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, and Credit-Builder Loan",54,15,2.23,12.0,Bad,2296.23,35.97872460715743,20 Years and 2 Months,NM,121.34799246448642,165.62696870567962,High_spent_Small_value_payments,254.39287216316725,Poor
0xc925,CUS_0x3e73,August,Bakerl,43,935-36-8161,Developer,21591.9,,4,3,1,4,"Student Loan, Debt Consolidation Loan, Personal Loan, and Mortgage Loan",11,17,4.59,8.0,Standard,698.66,32.50370985314857,31 Years and 8 Months,No,62.81359025739457,172.11318716003328,Low_spent_Small_value_payments,253.40572258257217,Good
0x16f5a,CUS_0x67b0,May,Joe Silhav,14,136-79-3729,Engineer,19132.66,,4,3,32,4,"Student Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",10,17,7.2,7.0,Standard,2404.05,36.32090926807955,14 Years and 11 Months,Yes,45.17437938444678,54.96055193348296,Low_spent_Medium_value_payments,338.2039020154036,Standard
0x18dff,CUS_0x41f3,February,Cowann,17,375-73-1499,Developer,73047.96,6253.330000000001,5,7,15,3,"Personal Loan, Home Equity Loan, and Personal Loan",17,16,10.86,6.0,Standard,1372.24,25.763218495228788,18 Years and 3 Months,Yes,117.50627625369935,76.79711324229261,High_spent_Large_value_payments,671.0296105040081,Standard
0x19de3,CUS_0x5c72,February,,29,039-93-2137,Entrepreneur,111404.52,9473.71,143,1,11,3,"Credit-Builder Loan, Personal Loan, and Credit-Builder Loan",4,-3,_,0.0,Good,459.86,34.76196145035196,29 Years and 8 Months,No,155.87998434634162,97.75780591276751,High_spent_Large_value_payments,933.7332097408909,Good
0x1a8b6,CUS_0x24ae,January,Shalal-Esaa,51,959-48-9170,Entrepreneur,94070.2,7846.183333333332,5,5,8,1,Auto Loan,21,16,-0.1200000000000001,0.0,Standard,1420.86,36.27656434319504,,No,64.13221699761154,795.5492794968117,Low_spent_Medium_value_payments,204.9368368389103,Standard
0x16efa,CUS_0xa70f,May,Reaneya,45,338-92-1938,Accountant,18295.61,1456.634166666667,7,6,27,7,"Not Specified, Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Auto Loan",7,14,13.24,11.0,Standard,2041.46,39.6391471261144,,Yes,69.27282416488916,193.6963687593764,Low_spent_Small_value_payments,172.69422374240116,Poor
0x18816,CUS_0xc1e8,January,Jasonc,35,501-97-0944,Developer,35255.26,2667.938333333333,2,3,3,4,"Credit-Builder Loan, Auto Loan, Student Loan, and Not Specified",6,6,11.24,0.0,Good,88.52,35.4063535658851,29 Years and 8 Months,No,76.87973425012161,,Low_spent_Medium_value_payments,378.69396624077524,Standard
0x1a83e,CUS_0x63ec,January,,18,819-49-3899,Media_Manager,38992.57,3144.380833333333,3,3,3,0,,7,6,4.23,,Good,1059.46,32.38586544145906,24 Years and 10 Months,No,0.0,249.98380235160874,Low_spent_Large_value_payments,334.45428098172465,Standard
0x1fac5,CUS_0x2ce6,August,Masond,30,140-24-8696,Mechanic,143570.8,12000.233333333332,1,4,5,2,"Credit-Builder Loan, and Not Specified",16,2,9.34,2.0,Good,1331.5,29.29630461085442,32 Years and 6 Months,No,123.31105609057316,797.7538321344788,High_spent_Small_value_payments,538.9584451082815,Standard
0xcc31,CUS_0xbdc7,August,Praveen Menonx,25,445-15-2674,Lawyer,21697.64,2088.1366666666668,3,7,8,2,"Auto Loan, and Personal Loan",5,13,10.65,4.0,Standard,431.39,28.330445301447902,19 Years and 5 Months,Yes,36.1425286636439,66.43001630691464,High_spent_Medium_value_payments,356.2411216961081,Standard
0x2140e,CUS_0xa212,January,Bakerw,29,#F%$D@*&8,Manager,12029909.0,1430.0625,5,4,17,7,"Mortgage Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan",30,15,7.91,4.0,Standard,738.06,40.60353183207153,6 Years and 8 Months,Yes,115.10747435525516,,Low_spent_Small_value_payments,252.99431401289908,Standard
0x137b7,CUS_0x4056,June,Frankelb,46,077-34-1491,_______,71842.8,6101.9000000000015,3,7,12,2,"Payday Loan, and Credit-Builder Loan",13,10,7.41,4.0,_,39.31,41.19738715909933,27 Years and 0 Months,NM,65.27357156843968,70.03556242437485,High_spent_Medium_value_payments,724.8808660071853,Standard
0x1d49d,CUS_0xb033,August,,16,425-35-6996,Scientist,35412.02,2715.0016666666666,5,3,19,6,"Mortgage Loan, Mortgage Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",18,20,10.01,12.0,Standard,495.51,32.177063947756984,17 Years and 10 Months,NM,130.7251903901762,266.2283812620548,Low_spent_Medium_value_payments,154.5465950144356,Standard
0xf3fa,CUS_0x8006,May,Juliay,16,947-14-5076,Musician,13699.52,1327.6266666666668,6,7,7,4,"Payday Loan, Student Loan, Auto Loan, and Payday Loan",14,17,13.76,4.0,_,608.16,38.46817174045738,27 Years and 8 Months,Yes,32.118021323757056,129.53744523321495,Low_spent_Medium_value_payments,251.10720010969467,Standard
0x6286,CUS_0x59e6,May,Wheatleyc,3888,857-71-2764,Media_Manager,99425.4,8157.450000000002,8,5,13,4,"Auto Loan, Debt Consolidation Loan, Auto Loan, and Mortgage Loan",13,,14.6,8.0,Standard,892.49,37.50096313635714,16 Years and 2 Months,Yes,172.53333213191414,143.29932252592212,High_spent_Large_value_payments,739.9123453421638,Standard
0x17b35,CUS_0x6819,April,Ronald Groverz,18_,631-29-3707,Architect,71936.88,5906.740000000002,5,6,12,7,"Mortgage Loan, Personal Loan, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, and Not Specified",12,15,13.04,8.0,Standard,2644.2,32.88460064308155,11 Years and 8 Months,Yes,387.77050268254976,381.18806214327077,High_spent_Small_value_payments,81.71543517417949,Standard
0x8b34,CUS_0x10c0,March,Scheyderx,38,658-53-1756,Architect,49454.13,4328.1775,8,5,23,2,"Payday Loan, and Auto Loan",63,23,4.95,8.0,_,1388.56,30.99193534131877,12 Years and 11 Months,Yes,73.34635944957465,242.13472152469882,High_spent_Small_value_payments,377.33666902572645,Poor
0x221ca,CUS_0x2551,January,Silvia Aloisig,47,229-44-3861,Teacher,32390.15_,2580.179166666667,3,6,5,0,,10,17,8.81,2.0,Standard,596.56,25.285708733523048,,No,0.0,,Low_spent_Large_value_payments,331.683808432134,Standard
0x1f92c,CUS_0x74a6,July,Rodrigoi,49,702-84-4647,Engineer,16199.955,1140.99625,3,7,7,4_,"Mortgage Loan, Student Loan, Credit-Builder Loan, and Auto Loan",0,11,0.8799999999999999,0.0,_,446.66,28.81480847916007,29 Years and 4 Months,No,39.78232570111753,131.9653685920451,Low_spent_Small_value_payments,232.35193070683732,Standard
0x13daa,CUS_0xb798,May,,52,908-32-4592,Mechanic,44184.71_,3798.0591666666655,5,5,11,0,,14,,8.64,5.0,Good,208.05,32.14049750496648,30 Years and 8 Months,NM,0.0,,High_spent_Medium_value_payments,488.5351624806222,Standard
0x815e,CUS_0xc1f7,May,Judyk,38,136-72-4563,Entrepreneur,97826.07,8406.1725,5,3,15,4,"Mortgage Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",12,13,13.97,7.0,Standard,395.61,28.924696920059816,6 Years and 6 Months,Yes,295.6811680243402,328.24223041483936,High_spent_Medium_value_payments,466.69385156082063,Good
0xf8fb,CUS_0xbed9,February,Swetha Gopinathv,35,516-43-1005,Teacher,168647.08,,2,5,1,2,"Credit-Builder Loan, and Credit-Builder Loan",10,4,10.48,0.0,Good,1420.72,32.203843190450485,25 Years and 8 Months,NM,242.29645350824453,559.6863933142687,High_spent_Medium_value_payments,857.9094865108199,Good
0xf708,CUS_0x1881,July,Alisterh,36,580-26-8686,Entrepreneur,39755.36_,3188.9466666666667,9,10,27,9_,"Mortgage Loan, Not Specified, Auto Loan, Mortgage Loan, Personal Loan, Not Specified, Student Loan, Not Specified, and Debt Consolidation Loan",54,21,4.05,,Bad,1721.47,33.36076377193195,9 Years and 7 Months,Yes,154.22821150292216,411.07004820072166,Low_spent_Small_value_payments,43.5964069630229,Poor
0x14a53,CUS_0x82e6,June,Ryanb,45,970-08-1927,Writer,36479.27,,1,7,7,2,"Home Equity Loan, and Payday Loan",9,9,3.01,1.0,Good,719.7,41.2107776201247,30 Years and 3 Months,No,44.37575933114775,106.32312234535331,High_spent_Medium_value_payments,423.4950349901656,Standard
0x1e36d,CUS_0x7ab6,August,Caroline Valetkevitchx,37,039-48-4190,Developer,42252.7_,3007.4906235681683,6,6,13,4,"Mortgage Loan, Student Loan, Personal Loan, and Personal Loan",6,20_,7.69,9.0,Standard,718.36,36.4509006855952,,NM,492.6175913094423,101.36402757950287,High_spent_Medium_value_payments,367.69192420955284,Good
0x18472,CUS_0x7cec,May,Suchitran,19,341-58-6733,Journalist,23265.78,,7,4,16,2,"Home Equity Loan, and Personal Loan",10,11,11.24,0.0,Standard,1092.14,38.66914333142093,18 Years and 1 Months,NM,28.83854074837474,207.30283893623985,Low_spent_Small_value_payments,264.2401203153854,Standard
0x12dc8,CUS_0x456f,July,Alwynv,23,013-63-3900,Writer,41694.36,3595.53,1,7,5,3,"Mortgage Loan, Student Loan, and Not Specified",6,1,10.15,3.0,Good,556.65,27.94305014589336,24 Years and 11 Months,No,84.47066365406529,227.61290239296645,!@9#%8,317.4694339529683,Standard
